ball,1,3.5,Chennai Super Kings,M Vijay,MEK Hussey,Iqbal Abdulla,0,0,,,,,,caught and bowled,M Vijay,3.5,,,,
ball,1,3.6,Chennai Super Kings,SK Raina,MEK Hussey,Iqbal Abdulla,1,0,,,,,,"","",3.6,,,,
ball,1,4.1,Chennai Super Kings,SK Raina,MEK Hussey,B Lee,0,0,,,,,,"","",4.1,,,,
ball,1,4.2,Chennai Super Kings,SK Raina,MEK Hussey,B Lee,0,0,,,,,,"","",4.2,,,,
ball,1,4.3,Chennai Super Kings,SK Raina,MEK Hussey,B Lee,1,0,,,,,,"","",4.3,,,,
ball,1,4.4,Chennai Super Kings,MEK Hussey,SK Raina,B Lee,0,1,,,,1,,"","",4.4,,,,
ball,1,4.5,Chennai Super Kings,SK Raina,MEK Hussey,B Lee,0,0,,,,,,"","",4.5,,,,
ball,1,4.6,Chennai Super Kings,SK Raina,MEK Hussey,B Lee,1,0,,,,,,"","",4.6,,,,
ball,1,5.1,Chennai Super Kings,SK Raina,MEK Hussey,YK Pathan,0,1,1,,,,,"","",5.1,,,,
ball,1,5.2,Chennai Super Kings,SK Raina,MEK Hussey,YK Pathan,0,0,,,,,,"","",5.1,,,,
ball,1,5.3,Chennai Super Kings,SK Raina,MEK Hussey,YK Pathan,1,0,,,,,,"","",5.2,,,,
ball,1,5.4,Chennai Super Kings,MEK Hussey,SK Raina,YK Pathan,1,0,,,,,,"","",5.3,,,,
ball,1,5.5,Chennai Super Kings,SK Raina,MEK Hussey,YK Pathan,0,0,,,,,,caught,SK Raina,5.4,,JH Kallis,,
ball,1,5.6,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,0,0,,,,,,"","",5.5,,,,
ball,1,5.7,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,0,0,,,,,,"","",5.6,,,,
ball,1,6.1,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,0,0,,,,,,"","",6.1,,,,
ball,1,6.2,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,1,0,,,,,,"","",6.3,,,,
ball,1,6.4,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,1,0,,,,,,"","",6.4,,,,
ball,1,6.5,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,0,0,,,,,,"","",6.5,,,,
ball,1,6.6,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,2,0,,,,,,"","",6.6,,,,
ball,1,7.1,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,0,0,,,,,,"","",7.1,,,,
ball,1,7.2,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,1,0,,,,,,"","",7.2,,,,
ball,1,7.3,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,2,0,,,,,,"","",7.3,,,,
ball,1,7.4,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,0,0,,,,,,"","",7.4,,,,
ball,1,7.5,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,1,0,,,,,,"","",7.5,,,,
ball,1,7.6,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,1,0,,,,,,"","",7.6,,,,
ball,1,8.1,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,1,0,,,,,,"","",8.1,,,,
ball,1,8.2,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,1,0,,,,,,"","",8.2,,,,
ball,1,8.3,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,1,0,,,,,,"","",8.3,,,,
ball,1,8.4,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,0,0,,,,,,"","",8.4,,,,
ball,1,8.5,Chennai Super Kings,S Badrinath,MEK Hussey,R Bhatia,1,0,,,,,,"","",8.5,,,,
ball,1,8.6,Chennai Super Kings,MEK Hussey,S Badrinath,R Bhatia,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,1,0,,,,,,"","",9.1,,,,
ball,1,9.2,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,1,0,,,,,,"","",9.2,,,,
ball,1,9.3,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,0,0,,,,,,"","",9.3,,,,
ball,1,9.4,Chennai Super Kings,MEK Hussey,S Badrinath,YK Pathan,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,6,0,,,,,,"","",9.5,,,,
ball,1,9.6,Chennai Super Kings,S Badrinath,MEK Hussey,YK Pathan,1,0,,,,,,"","",9.6,,,,
ball,1,10.1,Chennai Super Kings,S Badrinath,MEK Hussey,L Balaji,4,0,,,,,,"","",10.1,,,,
ball,1,10.2,Chennai Super Kings,S Badrinath,MEK Hussey,L Balaji,1,0,,,,,,"","",10.2,,,,
ball,1,10.3,Chennai Super Kings,MEK Hussey,S Badrinath,L Balaji,2,0,,,,,,"","",10.3,,,,
ball,1,10.4,Chennai Super Kings,MEK Hussey,S Badrinath,L Balaji,1,0,,,,,,"","",10.4,,,,
ball,1,10.5,Chennai Super Kings,S Badrinath,MEK Hussey,L Balaji,1,0,,,,,,"","",10.5,,,,
ball,1,10.6,Chennai Super Kings,MEK Hussey,S Badrinath,L Balaji,0,0,,,,,,caught,MEK Hussey,10.6,,EJG Morgan,,
ball,1,11.1,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,0,0,,,,,,"","",11.1,,,,
ball,1,11.2,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,4,0,,,,,,"","",11.2,,,,
ball,1,11.3,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,0,0,,,,,,"","",11.3,,,,
ball,1,11.4,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,1,0,,,,,,"","",11.4,,,,
ball,1,11.5,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,0,0,,,,,,"","",11.5,,,,
ball,1,11.6,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,0,1,1,,,,,"","",11.6,,,,
ball,1,11.7,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,0,0,,,,,,"","",11.6,,,,
ball,1,12.1,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,"","",12.1,,,,
ball,1,12.2,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,1,0,,,,,,"","",12.2,,,,
ball,1,12.3,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,0,0,,,,,,"","",12.3,,,,
ball,1,12.4,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,"","",12.4,,,,
ball,1,12.5,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,1,0,,,,,,"","",12.5,,,,
ball,1,12.6,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,0,0,,,,,,"","",12.6,,,,
ball,1,13.1,Chennai Super Kings,JA Morkel,S Badrinath,YK Pathan,0,0,,,,,,"","",13.1,,,,
ball,1,13.2,Chennai Super Kings,JA Morkel,S Badrinath,YK Pathan,0,0,,,,,,"","",13.2,,,,
ball,1,13.3,Chennai Super Kings,JA Morkel,S Badrinath,YK Pathan,1,0,,,,,,"","",13.3,,,,
ball,1,13.4,Chennai Super Kings,S Badrinath,JA Morkel,YK Pathan,1,0,,,,,,"","",13.4,,,,
ball,1,13.5,Chennai Super Kings,JA Morkel,S Badrinath,YK Pathan,1,0,,,,,,"","",13.5,,,,
ball,1,13.6,Chennai Super Kings,S Badrinath,JA Morkel,YK Pathan,4,0,,,,,,"","",13.6,,,,
ball,1,14.1,Chennai Super Kings,JA Morkel,S Badrinath,JD Unadkat,4,0,,,,,,"","",14.1,,,,
ball,1,14.2,Chennai Super Kings,JA Morkel,S Badrinath,JD Unadkat,4,0,,,,,,"","",14.2,,,,
ball,1,14.3,Chennai Super Kings,JA Morkel,S Badrinath,JD Unadkat,1,0,,,,,,"","",14.3,,,,
ball,1,14.4,Chennai Super Kings,S Badrinath,JA Morkel,JD Unadkat,1,0,,,,,,"","",14.4,,,,
ball,1,14.5,Chennai Super Kings,JA Morkel,S Badrinath,JD Unadkat,0,0,,,,,,"","",14.5,,,,
ball,1,14.6,Chennai Super Kings,JA Morkel,S Badrinath,JD Unadkat,1,0,,,,,,"","",14.6,,,,
ball,1,15.1,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,1,0,,,,,,"","",15.1,,,,
ball,1,15.2,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,1,0,,,,,,"","",15.2,,,,
ball,1,15.3,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,0,0,,,,,,"","",15.3,,,,
ball,1,15.4,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,0,0,,,,,,"","",15.4,,,,
ball,1,15.5,Chennai Super Kings,JA Morkel,S Badrinath,Iqbal Abdulla,1,0,,,,,,"","",15.5,,,,
ball,1,15.6,Chennai Super Kings,S Badrinath,JA Morkel,Iqbal Abdulla,1,0,,,,,,"","",15.6,,,,
ball,1,16.1,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,2,0,,,,,,"","",16.1,,,,
ball,1,16.2,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,"","",16.2,,,,
ball,1,16.3,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,0,1,1,,,,,"","",16.3,,,,
ball,1,16.4,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,0,0,,,,,,"","",16.3,,,,
ball,1,16.5,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,1,0,,,,,,"","",16.4,,,,
ball,1,16.6,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,2,0,,,,,,"","",16.5,,,,
ball,1,16.7,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,6,0,,,,,,"","",16.6,,,,
ball,1,17.1,Chennai Super Kings,JA Morkel,S Badrinath,B Lee,1,0,,,,,,"","",17.1,,,,
ball,1,17.2,Chennai Super Kings,S Badrinath,JA Morkel,B Lee,0,1,,,,1,,"","",17.2,,,,
ball,1,17.3,Chennai Super Kings,JA Morkel,S Badrinath,B Lee,0,0,,,,,,"","",17.3,,,,
ball,1,17.4,Chennai Super Kings,JA Morkel,S Badrinath,B Lee,0,0,,,,,,"","",17.4,,,,
ball,1,17.5,Chennai Super Kings,JA Morkel,S Badrinath,B Lee,1,0,,,,,,"","",17.5,,,,
ball,1,17.6,Chennai Super Kings,S Badrinath,JA Morkel,B Lee,1,0,,,,,,"","",17.6,,,,
ball,1,18.1,Chennai Super Kings,S Badrinath,JA Morkel,JH Kallis,1,0,,,,,,"","",18.1,,,,
ball,1,18.2,Chennai Super Kings,JA Morkel,S Badrinath,JH Kallis,0,0,,,,,,"","",18.2,,,,
ball,1,18.3,Chennai Super Kings,JA Morkel,S Badrinath,JH Kallis,2,0,,,,,,"","",18.3,,,,
ball,1,18.4,Chennai Super Kings,JA Morkel,S Badrinath,JH Kallis,4,0,,,,,,"","",18.4,,,,
ball,1,18.5,Chennai Super Kings,JA Morkel,S Badrinath,JH Kallis,1,0,,,,,,"","",18.5,,,,
ball,1,18.6,Chennai Super Kings,S Badrinath,JA Morkel,JH Kallis,1,0,,,,,,"","",18.6,,,,
ball,1,19.1,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,"","",19.1,,,,
ball,1,19.2,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,1,0,,,,,,"","",19.2,,,,
ball,1,19.3,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,"","",19.3,,,,
ball,1,19.4,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,2,0,,,,,,"","",19.4,,,,
ball,1,19.5,Chennai Super Kings,JA Morkel,S Badrinath,L Balaji,1,0,,,,,,"","",19.5,,,,
ball,1,19.6,Chennai Super Kings,S Badrinath,JA Morkel,L Balaji,1,0,,,,,,run out,S Badrinath,19.6,,R Bhatia,MV Boucher,
ball,2,0.1,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,0,0,,,,,,"","",0.1,,,,
ball,2,0.2,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,0,1,,,,1,,"","",0.2,,,,
ball,2,0.3,Kolkata Knight Riders,JH Kallis,EJG Morgan,JA Morkel,1,0,,,,,,"","",0.3,,,,
ball,2,0.4,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,4,0,,,,,,"","",0.4,,,,
ball,2,0.5,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,0,0,,,,,,"","",0.5,,,,
ball,2,0.6,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,0,1,1,,,,,"","",0.6,,,,
ball,2,0.7,Kolkata Knight Riders,EJG Morgan,JH Kallis,JA Morkel,1,0,,,,,,"","",0.6,,,,
ball,2,1.1,Kolkata Knight Riders,EJG Morgan,JH Kallis,R Ashwin,0,1,1,,,,,"","",1.1,,,,
ball,2,1.2,Kolkata Knight Riders,EJG Morgan,JH Kallis,R Ashwin,0,0,,,,,,bowled,EJG Morgan,1.1,,,,
ball,2,1.3,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",1.2,,,,
ball,2,1.4,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,4,0,,,,,,"","",1.3,,,,
ball,2,1.5,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,1,0,,,,,,"","",1.4,,,,
ball,2,1.6,Kolkata Knight Riders,JH Kallis,G Gambhir,R Ashwin,0,0,,,,,,"","",1.5,,,,
ball,2,1.7,Kolkata Knight Riders,JH Kallis,G Gambhir,R Ashwin,0,0,,,,,,"","",1.6,,,,
ball,2,2.1,Kolkata Knight Riders,G Gambhir,JH Kallis,JA Morkel,0,0,,,,,,"","",2.1,,,,
ball,2,2.2,Kolkata Knight Riders,G Gambhir,JH Kallis,JA Morkel,4,0,,,,,,"","",2.2,,,,
ball,2,2.3,Kolkata Knight Riders,G Gambhir,JH Kallis,JA Morkel,1,0,,,,,,"","",2.3,,,,
ball,2,2.4,Kolkata Knight Riders,JH Kallis,G Gambhir,JA Morkel,0,0,,,,,,"","",2.4,,,,
ball,2,2.5,Kolkata Knight Riders,JH Kallis,G Gambhir,JA Morkel,2,0,,,,,,"","",2.5,,,,
ball,2,2.6,Kolkata Knight Riders,JH Kallis,G Gambhir,JA Morkel,0,0,,,,,,"","",2.6,,,,
ball,2,3.1,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,2,0,,,,,,"","",3.1,,,,
ball,2,3.2,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,1,0,,,,,,"","",3.2,,,,
ball,2,3.3,Kolkata Knight Riders,JH Kallis,G Gambhir,R Ashwin,1,0,,,,,,"","",3.3,,,,
ball,2,3.4,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",3.4,,,,
ball,2,3.5,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",3.5,,,,
ball,2,3.6,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",3.6,,,,
ball,2,4.1,Kolkata Knight Riders,JH Kallis,G Gambhir,DE Bollinger,0,0,,,,,,"","",4.1,,,,
ball,2,4.2,Kolkata Knight Riders,JH Kallis,G Gambhir,DE Bollinger,0,0,,,,,,"","",4.2,,,,
ball,2,4.3,Kolkata Knight Riders,JH Kallis,G Gambhir,DE Bollinger,4,0,,,,,,"","",4.3,,,,
ball,2,4.4,Kolkata Knight Riders,JH Kallis,G Gambhir,DE Bollinger,1,0,,,,,,"","",4.4,,,,
ball,2,4.5,Kolkata Knight Riders,G Gambhir,JH Kallis,DE Bollinger,0,0,,,,,,"","",4.5,,,,
ball,2,4.6,Kolkata Knight Riders,G Gambhir,JH Kallis,DE Bollinger,1,0,,,,,,"","",4.6,,,,
ball,2,5.1,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",5.1,,,,
ball,2,5.2,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,2,0,,,,,,"","",5.2,,,,
ball,2,5.3,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",5.3,,,,
ball,2,5.4,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",5.4,,,,
ball,2,5.5,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,"","",5.5,,,,
ball,2,5.6,Kolkata Knight Riders,G Gambhir,JH Kallis,R Ashwin,0,0,,,,,,caught,G Gambhir,5.6,,S Randiv,,
ball,2,6.1,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,1,0,,,,,,"","",6.1,,,,
ball,2,6.2,Kolkata Knight Riders,JH Kallis,MK Tiwary,SB Jakati,0,0,,,,,,"","",6.2,,,,
ball,2,6.3,Kolkata Knight Riders,JH Kallis,MK Tiwary,SB Jakati,1,0,,,,,,"","",6.3,,,,
ball,2,6.4,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,4,0,,,,,,"","",6.4,,,,
ball,2,6.5,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,0,0,,,,,,"","",6.5,,,,
ball,2,6.6,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,0,0,,,,,,"","",6.6,,,,
ball,2,7.1,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,1,0,,,,,,"","",7.1,,,,
ball,2,7.2,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,1,0,,,,,,"","",7.2,,,,
ball,2,7.3,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,1,0,,,,,,"","",7.3,,,,
ball,2,7.4,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,1,0,,,,,,"","",7.4,,,,
ball,2,7.5,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,0,0,,,,,,"","",7.5,,,,
ball,2,7.6,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,1,0,,,,,,"","",7.6,,,,
ball,2,8.1,Kolkata Knight Riders,JH Kallis,MK Tiwary,SB Jakati,1,0,,,,,,"","",8.1,,,,
ball,2,8.2,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,1,0,,,,,,"","",8.2,,,,
ball,2,8.3,Kolkata Knight Riders,JH Kallis,MK Tiwary,SB Jakati,4,0,,,,,,"","",8.3,,,,
ball,2,8.4,Kolkata Knight Riders,JH Kallis,MK Tiwary,SB Jakati,1,0,,,,,,"","",8.4,,,,
ball,2,8.5,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,0,0,,,,,,"","",8.5,,,,
ball,2,8.6,Kolkata Knight Riders,MK Tiwary,JH Kallis,SB Jakati,1,0,,,,,,"","",8.6,,,,
ball,2,9.1,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,1,0,,,,,,"","",9.1,,,,
ball,2,9.2,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,0,0,,,,,,"","",9.2,,,,
ball,2,9.3,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,1,0,,,,,,"","",9.3,,,,
ball,2,9.4,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,4,0,,,,,,"","",9.4,,,,
ball,2,9.5,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,0,1,1,,,,,"","",9.5,,,,
ball,2,9.6,Kolkata Knight Riders,MK Tiwary,JH Kallis,S Randiv,1,0,,,,,,"","",9.5,,,,
ball,2,9.7,Kolkata Knight Riders,JH Kallis,MK Tiwary,S Randiv,1,0,,,,,,"","",9.6,,,,
